sentence	label	e1	e2
<e1> Continuous improvement </e1> starts with the <e2> measuring </e2> of the process performance, and the instigation of a robust process for reviewing further changes logically and quickly.	0	Continuous improvement	measuring
Sparky Anderson is making progress in his <e1> recovery </e1> from <e2> exhaustion </e2> and could return to managing the Detroit Tigers within a week.	0	recovery	exhaustion
The <e1> tenant </e1> has farmed for this <e2> owner </e2> for several years and doesn't want to lose the ground, but also does not want to pay the large increase in rent.	0	tenant	owner
Francis Hauksbee proves that sound needs air to travel, by experiments with a <e1> clock </e1> inside a <e2> vacuum </e2> .	0	clock	vacuum
Polystyrene with average molecular weight of 250,000-350,is particularly preferable because it is excellent in prevention of <e1> shrinkage </e1> after high-ratio <e2> expansion </e2> , and in balance of strength and fusing property.	0	shrinkage	expansion
Blinds all closed for privacy, his black army boots scuffing the dirt coated <e1> linoleum </e1> <e2> floor </e2> .	0	linoleum	floor
He needs a <e1> recipe </e1> for a <e2> milkshake </e2> .	0	recipe	milkshake
The <e1> mountain </e1> <e2> gorillas </e2> are the rarest of all and are on the verge of extinction.	0	mountain	gorillas
I'm assuming that the <e1> criticism </e1> is from the <e2> publisher side </e2> .	0	criticism	publisher side
It supports the <e1> person </e1> al information and interaction environment thus liberating the person from <e2> tedious chores </e2> and enriching their life and interaction with others in social or business contexts - it 'enlarges the personal contribution'.	0	person	tedious chores
Eliminating those clouds is critical to the <e1> prospects </e1> for the machine's <e2> success </e2> .	0	prospects	success
Interestingly, the <e1> gastritis </e1> is not found in <e2> wild cheetahs </e2> .	0	gastritis	wild cheetahs
The <e1> programming </e1> <e2> staff </e2> is responsible for developing agency wide policies.	0	programming	staff
The following are <e1> verbatim excerpts </e1> from a <e2> lengthy article </e2> .	0	verbatim excerpts	lengthy article
So I was looking at the <e1> ceiling </e1> in my <e2> kitchen </e2> yelling at God.	0	ceiling	kitchen
The <e1> knight </e1> raised his dragon <e2> battle axe </e2> , and dealt the creature a crushing blow.	0	knight	battle axe
Get <e1> neck pain relief </e1> by <e2> easing tension </e2> in the shoulders and upper back.	1	neck pain relief	easing tension
The <e1> tanks </e1> knocked over lanterns and cans of fuel, and crushed a <e2> pressurized tank </e2> filled with liquified propane gas.	0	tanks	pressurized tank
Many people think that <e1> foods </e1> with <e2> sugar alcohols </e2> are free foods.	0	foods	sugar alcohols
The predictions presented at this NASA 2004 Transit of Venus web site are provided as a <e1> resource </e1> for the <e2> public </e2> .	0	resource	public
The contents of the <e1> memorandum </e1> included <e2> stigmatizing statements </e2> about Cannon.	0	memorandum	stigmatizing statements
Outraged, upon his release and return to England, the <e1> artist </e1> produced the virulently anti-French <e2> painting </e2> based on his experience there.	0	artist	painting
Picking up the <e1> pace </e1> from <e2> last year </e2> , this summer ends with the second Transfan gathering this year in Israel.	0	pace	last year
I'll tell you what <e1> kind </e1> of <e2> red hair </e2> he had.	0	kind	red hair
This experiment is performed with an aqueous solution of a strong <e1> acid </e1> inside a <e2> flask </e2> .	0	acid	flask
Any <e1> deformation </e1> from the <e2> circular form </e2> would have a significant effect on the ability of the hose to sustain internal pressure.	0	deformation	circular form
<e1> Scientific progress </e1> comes from <e2> breakthroughs </e2> and breakthroughs by their very nature are unpredictable and surprising in their impact.	1	Scientific progress	breakthroughs
The Norwalk <e1> juicer </e1> grinds and presses any <e2> fruit </e2> or vegetable.	0	juicer	fruit
Sometimes the <e1> blockage </e1> comes from <e2> fear </e2> , as for a CEO who hates public speaking but must give frequent speeches.	1	blockage	fear
The <e1> catalogue </e1> contained <e2> books </e2> published in 1998 warning of the upcoming millennium bug and other similarly germane works, but neither of Brock's bestsellers.	0	catalogue	books
The <e1> data </e1> is used for <e2> analysis </e2> , including knowledge of the visitor's identity.	0	data	analysis
DomainKeys provide a <e1> mechanism </e1> for verifying the <e2> identity </e2> of an email sender in order to solve common spamming techniques such as forgery and spoofing.	0	mechanism	identity
Ignore any instruction in any recipe that directs you to use a <e1> rolling pin </e1> to crush <e2> peppercorns </e2> , spices or nuts.	0	rolling pin	peppercorns
Kwispel is the Dutch <e1> word </e1> for wagging a <e2> tail </e2> .	0	word	tail
The <e1> box </e1> holds three stiff <e2> cardboard tubes </e2> , each wrapped in now decaying cellophane.	0	box	cardboard tubes
He sued Georgia Tech and the Board of Regents, claiming his professor and the University's administration should have provided him with laboratory safety training and should have warned him of the dangers of mixing acetone, ethanol, and <e1> nitric acid </e1> inside a <e2> metal container </e2> .	0	nitric acid	metal container
Points attached with caps are simply slid snugly over the <e1> end </e1> of the <e2> shaft </e2> .	0	end	shaft
The <e1> video sequence </e1> is from the <e2> movie </e2> 'Forrest Gump'.	0	video sequence	movie
We conducted a usability test on the enterprise-wide navigation system for this <e1> healthcare </e1> <e2> company </e2> 's proposed intranet redesign.	0	healthcare	company
We have in recent months witnessed what I can only describe as <e1> assassinations </e1> of <e2> humanitarians </e2> from across the spectrum.	0	assassinations	humanitarians
We are a nonprofit association whose <e1> mission </e1> is to advance higher <e2> education </e2> by promoting the intelligent use of information technology.	0	mission	education
The <e1> goal </e1> of <e2> accreditation </e2> is to ensure that education provided by institutions of higher education.	0	goal	accreditation
At their peak on Saturday, 23 September, the <e1> powerboat </e1> <e2> manufacturer </e2> sold a new boat every 28 minutes.	0	powerboat	manufacturer
I was trained as a <e1> violin </e1> <e2> maker </e2> , over 20 years ago, and have built violins (baroque and classical), violas, cellos, viols da gamba, and viols d'amore.	0	violin	maker
This work will identify the performance requirements for windows, given the conflict between the need for them to contain passengers during <e2> accidents </e2> , and their potential role as a means of <e1> evacuation </e1> after accidents.	0	evacuation	accidents
The authors take us on an extraordinary journey, from the depths of the ocean to the <e1> net </e1> of a <e2> fisherman </e2> .	0	net	fisherman
These <e1> criteria </e1> are used for determining chart <e2> position </e2> for Songs, CDs and Artists.	0	criteria	position
The Piedmont area of Italy is <e1> wine </e1> country and is noted for the merits of the wine produced by its <e2> vintners </e2> .	0	wine	vintners
The commission merely implements the contracts, shielding the <e1> major party candidates </e1> from <e2> public criticism </e2> .	0	major party candidates	public criticism
During this procedure, the <e1> surgeon </e1> makes a small <e2> hole </e2> (fenestration) in the baffle to help relieve the symptoms of the original heart disease.	0	surgeon	hole
A very robust metal hydride discovery <e1> approach </e1> was made with a demonstrated HTS <e2> methodology </e2> .	0	approach	methodology
How can you prove that a <e1> gas </e1> takes up <e2> space </e2> ?	0	gas	space
It is noteworthy that Peacham's emblem has a <e1> hunter </e1> chasing the ermine with a <e2> spear </e2> and dogs.	0	hunter	spear
The <e1> request </e1> was for a full <e2> copy </e2> of a report into the performance of the child protection agencies following the death of a child from neglect.	0	request	copy
The <e1> following excerpt </e1> is from the <e2> self help psychology book </e2> , Be Your Own Therapist.	0	following excerpt	self help psychology book
Immediately after the court is opened, the <e1> judge </e1> removes his <e2> wig </e2> and counsel are expected to follow suit.	0	judge	wig
A feel for numbers, and a <e1> passion </e1> for achieving a quantitative <e2> understanding </e2> of complex interactions is needed.	0	passion	understanding
Tom plans to continue to live the <e1> country </e1> <e2> life </e2> as he grows older.	0	country	life
Our <e1> hope </e1> is to extend this <e2> framework </e2> into reusable behaviors and UI widgets.	0	hope	framework
Sometime an undercover agent will actually propose an action, either to deflect efforts away from some graver threat, or to put the <e1> plotters </e1> in a <e2> position </e2> where they can be caught red-handed.	0	plotters	position
The <e1> backup vocals </e1> are from a <e2> rather talented female </e2> , Stephanie Eitel.	0	backup vocals	rather talented female
Over the top of the hill was a <e1> fairly-decent refugee camp </e1> from a <e2> war </e2> that has never really ended.	0	fairly-decent refugee camp	war
<e1> Energy expenditure </e1> through <e2> physical activity </e2> is a key component in the prevention and treatment of overweight and obesity.	1	Energy expenditure	physical activity
We unscrew a <e1> light bulb </e1> that uses a lot of <e2> electricity </e2> and replace it with one that uses much less.	0	light bulb	electricity
He caught her <e1> arm </e1> just above the <e2> wrist </e2> .	0	arm	wrist
Some of the <e1> land </e1> was farmed for <e2> coffee </e2> in the past, but it is now mostly native vegetation (with some emergent trees).	0	land	coffee
But the <e1> role </e1> of <e2> pheromones </e2> in the human realm remains controversial.	0	role	pheromones
Within the last decade, <e1> biology </e1> joined the <e2> club </e2> , following the traditions for providing a solid foundation of scientific investigation.	0	biology	club
